speed,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_aad,y_aad,z_aad,x_min,y_min,z_min,x_max,y_max,z_max,x_maxmin_diff,y_maxmin_diff,z_maxmin_diff,x_median,y_median,z_median,x_mad,y_mad,z_mad,x_IQR,y_IQR,z_IQR,x_neg_count,y_neg_count,z_neg_count,x_pos_count,y_pos_count,z_pos_count,x_above_mean,y_above_mean,z_above_mean,x_peak_count,y_peak_count,z_peak_count,x_skewness,y_skewness,z_skewness,x_kurtosis,y_kurtosis,z_kurtosis,x_energy,y_energy,z_energy,avg_result_accl,sma,x_mean_fft,y_mean_fft,z_mean_fft,x_std_fft,y_std_fft,z_std_fft,x_aad_fft,y_aad_fft,z_aad_fft,x_min_fft,y_min_fft,z_min_fft,x_max_fft,y_max_fft,z_max_fft,x_maxmin_diff_fft,y_maxmin_diff_fft,z_maxmin_diff_fft,x_median_fft,y_median_fft,z_median_fft,x_mad_fft,y_mad_fft,z_mad_fft,x_IQR_fft,y_IQR_fft,z_IQR_fft,x_above_mean_fft,y_above_mean_fft,z_above_mean_fft,x_peak_count_fft,y_peak_count_fft,z_peak_count_fft,x_skewness_fft,y_skewness_fft,z_skewness_fft,x_kurtosis_fft,y_kurtosis_fft,z_kurtosis_fft,x_energy_fft,y_energy_fft,z_energy_fft,avg_result_accl_fft,sma_fft
0.0,0.08650000000000002,-0.0626,1.0109,0.1692003250587894,0.060689702586188374,0.16714122770878526,0.1331,0.0454,0.132826,-0.29,-0.2,0.62,0.51,0.13,1.55,0.8,0.33,0.93,0.08499999999999999,-0.065,0.995,0.095,0.035,0.11499999999999999,0.2,0.0625,0.23250000000000004,26,86,0,71,12,100,50,50,43,22,24,20,-0.015620426662367022,0.46241961284851885,0.48855864608589494,-0.0045313960935033926,0.7682448219186964,0.5262117322374071,0.036111000000000004,0.007602000000000001,1.049855,1.0325091327707303,1.238,1.7668311738867917,0.6858765568619745,1.9336728933265455,1.311648836573101,0.32543038893457565,1.150720703358615,1.0590105958323128,0.2401036244303908,0.9045117047217603,0.23363116788465896,0.18564728022737353,0.5060141078345491,4.667676592190295,1.6597542945453512,5.068998054888174,4.434045424305636,1.4741070143179775,4.562983947053625,1.1249679893449118,0.6987570603688508,1.6560473715779611,0.6558623012496646,0.22315257980792758,0.8396867407179263,1.5494948391900722,0.3809633240100684,1.4152418418637673,11,13,10,9,6,8,0.9936467082974344,1.2469283471766717,1.1502204882040572,-0.20245703806779503,1.8342198565026795,0.7677707831841167,4.842115067501748,0.5763315892949464,5.063248995523999,2.910846656435093,4.386380624075311
0.0,0.096,-0.067,1.0095999999999998,0.17184295155751952,0.053693575034635205,0.1796158122215302,0.13620000000000002,0.03998000000000001,0.14238399999999998,-0.29,-0.2,0.62,0.51,0.13,1.55,0.8,0.33,0.93,0.095,-0.07,0.99,0.10500000000000001,0.030000000000000006,0.1100000000000001,0.21000000000000002,0.060000000000000005,0.2300000000000001,27,89,0,71,8,100,50,47,48,23,25,19,0.034908507136360206,0.49965575644479643,0.4600026641649157,-0.163868700853385,1.301903620311105,0.27854447304397967,0.038746,0.007372000000000002,1.0515539999999999,1.0330740789474775,1.2405999999999997,1.8380189076979696,0.5549597311229223,2.0247662536768365,1.2527891748538025,0.34223678082500436,1.315723848028247,1.0211412027135642,0.2762331062154431,0.969439492984187,0.10706999506936307,0.04489607275546052,0.5089535666278935,5.012018753410892,1.3864276837081322,6.497766100219387,4.904948758341529,1.3415316109526716,5.988812533591494,1.6560331217702897,0.4732706358721034,1.7508081147315333,0.8433676489130639,0.2131118515023282,0.6392927608172414,1.6271680601462857,0.4195054718241034,1.3562598018390144,11,11,9,8,8,10,0.7480965623236386,0.7911748446054383,1.6991656450460555,-0.12146353635752849,-0.20821433834695258,3.1169074302006017,4.947794221686109,0.4251063173174883,5.830807626298789,2.947472357858242,4.417744892497728
0.0,0.09909999999999998,-0.0715,1.0166000000000002,0.183085198746376,0.03840247387864485,0.18732976271804755,0.144972,0.030569999999999996,0.14739200000000005,-0.4,-0.16,0.62,0.51,0.01,1.55,0.91,0.17,0.93,0.11,-0.07,0.995,0.11,0.025,0.1050000000000001,0.21250000000000002,0.05,0.21749999999999992,27,96,0,71,2,100,54,59,44,24,25,20,-0.1523117229412622,-0.17039661265127778,0.45269033564277555,-0.15788608706613783,-0.40056248884820267,0.1269766819019571,0.043341000000000005,0.006587000000000001,1.068568,1.042531356142302,1.2570000000000001,2.0019350534602953,0.4153976064921812,2.111172557435902,1.3372016003291174,0.1834818641763968,1.3658799271123256,1.1551660984746177,0.12836383110701102,1.0413478507202831,0.2445707148694071,0.1323238508365967,0.7673833081577991,4.516044649690339,1.0030843089273764,6.862926853874855,4.271473934820932,0.8707604580907797,6.095543545717056,1.7539276266263835,0.3781158122981863,1.5491685359911198,1.2082411082551907,0.07117738759411185,0.6424670331765134,2.2659344316935677,0.13759928761942347,1.3827964589123178,10,8,9,9,10,8,0.41667989984968795,1.5947551664902082,1.7771552868426317,-1.155402481433651,2.6607014172998102,3.4034772925964942,5.795852078195829,0.20622076596107877,6.322677542558821,3.080459650770552,4.528505217388379
0.0,0.09179999999999999,-0.06680000000000001,1.0055999999999998,0.20923374488834248,0.04383788316057243,0.16852489430348264,0.15729200000000002,0.035536000000000005,0.13073600000000002,-0.49,-0.21,0.65,0.63,0.01,1.41,1.12,0.22,0.7599999999999999,0.1,-0.06,0.99,0.11499999999999999,0.03,0.10000000000000009,0.2125,0.060000000000000005,0.19000000000000006,30,90,0,69,4,100,53,51,47,22,24,21,-0.2376039940021099,-0.3252581685414736,0.3300507144241317,0.6093463369687013,-0.08321352472663657,-0.11839557936545697,0.052206,0.006384000000000001,1.0396320000000001,1.0360544449824505,1.25,2.0344528813657057,0.4955395504086751,1.7824141842799182,1.7680519223338211,0.2392198309631478,1.3779743744990383,1.4788149445049874,0.17909863402911935,1.0186005797638744,0.15224439973196474,0.16463686796659,0.25298976599589185,6.399559641493912,1.1723333477393756,6.164921731279907,6.247315241761948,1.0076964797727856,5.911931965284015,1.1975389435319057,0.44518135881060306,1.2825952573838766,0.660600017112998,0.14966449977472374,0.5504499002575749,2.2392165763457736,0.21954596337379034,1.6018076834174328,9,9,9,8,8,7,1.0981385313512944,1.0951197596219318,1.6842205020962104,0.09256321670641432,1.0748709636499134,2.6725592080469154,7.265006126565543,0.3027855735452688,5.075813701098262,2.9080559259906185,4.312406616054298
0.0,0.0943,-0.06789999999999999,1.0095999999999998,0.22066379403971104,0.04269180249181335,0.18935638357340903,0.171984,0.033784,0.14859199999999997,-0.49,-0.21,0.58,0.63,0.01,1.47,1.12,0.22,0.89,0.11,-0.07,0.995,0.15,0.030000000000000002,0.1050000000000001,0.2925,0.060000000000000005,0.20000000000000007,33,90,0,67,4,100,56,48,49,21,25,20,-0.23618798359932375,-0.28456081404425854,0.13704141104792805,0.09764934483731214,0.11178798126520206,-0.21646932222586157,0.057585,0.0064329999999999995,1.055148,1.0426196254321487,1.2714,2.293463511706095,0.47517567447883835,2.0877950576807627,1.6990243801488942,0.2534592487168259,1.5135261470222918,1.1942655883290472,0.20158909775187234,1.1696593348902642,0.4690611304713694,0.04186226005703307,0.30752395739541205,8.584896566680733,1.0185655113652676,6.893165176190382,8.115835436209364,0.9767032513082345,6.58564121879497,1.8247023982038952,0.45262180764211374,1.714830148262873,0.870335757311207,0.12360022572339019,0.793093147744074,2.035622030259872,0.2575821145994444,1.85715001532433,11,12,8,7,9,7,2.0045368543521858,0.3554145381508015,1.3603697453101675,4.9347485650741785,-0.30025825365585046,1.7837969582786766,8.146658723867588,0.2900335123765168,6.649649600596363,3.2872729729149484,4.856434243865696
0.0,0.09369999999999999,-0.071,1.0079,0.21738286501010148,0.03971145930332956,0.17281374366641097,0.170604,0.03084,0.13285800000000003,-0.49,-0.21,0.58,0.63,0.01,1.47,1.12,0.22,0.89,0.10500000000000001,-0.07,1.0,0.13499999999999998,0.03,0.09500000000000003,0.29,0.05,0.1825000000000001,32,92,0,66,3,100,54,52,49,20,24,21,-0.26329870977210557,-0.167473130585281,0.1269918048387593,0.19279725145006177,0.5613340790991628,0.22246648878890918,0.056034999999999995,0.006618000000000001,1.045727,1.0399372427407776,1.2692,2.152788805667656,0.46544460882197664,1.9385034625454127,1.7492347331598046,0.216863198992128,1.3427410503866852,1.331491811832751,0.17878461482051247,1.1020149617054704,0.4219023320217312,0.10072129269868353,0.197046530480886,7.789175914657801,0.950724901369718,5.117478075539689,7.36727358263607,0.8500036086710344,4.920431545058803,1.894967018182638,0.4368065933568311,1.5729208131636767,1.1164844196477648,0.1763082866733559,0.7326951830364956,1.9264032720193018,0.32575114807217137,1.9509035506028387,8,11,10,7,5,8,1.4598097904856433,0.3396562184040319,0.8600364849432828,1.9792545021517283,-0.5096471216498051,-0.20813307650218382,7.694321793500624,0.26366833095854214,5.560749202694092,3.0732797664466074,4.5567368770350445
0.0,0.09870000000000001,-0.06910000000000001,1.008,0.21646087406272757,0.047562485216817676,0.17076884961842426,0.17055200000000004,0.036190000000000014,0.13036,-0.49,-0.21,0.58,0.63,0.02,1.53,1.12,0.22999999999999998,0.9500000000000001,0.10500000000000001,-0.07,1.0,0.13499999999999998,0.03,0.09500000000000003,0.29,0.060000000000000005,0.18500000000000005,30,85,0,68,5,100,52,45,49,20,22,22,-0.12900887950163598,-0.3743529005311233,0.28914683153508103,0.17690008951417058,0.5640635847525037,0.5803271110109853,0.05659699999999999,0.007037,1.045226,1.039645582863977,1.2654,2.1274981309364005,0.5476705807166592,1.8223175237257672,1.6832317524829559,0.29843092219089234,1.3038301466652593,1.2112647043894986,0.2348070778908945,1.075204211672633,0.1683228324691337,0.11052653944139439,0.16852446742508737,7.918694087330987,1.2771203394372488,5.103164369817337,7.750371254861854,1.1665937999958544,4.93463990239225,1.7139685471425803,0.4746994118153391,1.5757900146199058,0.8231633401399542,0.18336899934439654,0.8216979664072657,1.5957026228645304,0.42690078411456517,1.9491315064998664,9,10,9,7,6,8,1.7491247780638282,0.9739238214220337,0.7405316470623203,3.315121173266637,0.40021811167129195,-0.35844108258352225,7.35951742970472,0.3890040803022292,5.020814208631164,3.0695817239041925,4.497486235378827
0.0,0.10469999999999999,-0.0672,1.0159,0.18311447239363687,0.044092629769611154,0.2049638748657919,0.148394,0.032536,0.158736,-0.27,-0.21,0.55,0.52,0.06,1.74,0.79,0.27,1.19,0.095,-0.07,1.0,0.145,0.020000000000000004,0.12000000000000005,0.25,0.039999999999999994,0.24249999999999983,26,89,0,71,6,100,49,44,48,21,23,21,0.10989917055325414,-0.0447125079308741,0.5111326637041743,-0.4700093537421579,1.1654024525732867,0.9652321675914317,0.044493,0.006460000000000002,1.074063,1.0413843343003757,1.2544,2.0489885802335097,0.5105937447929403,2.1892675663757144,1.2450796001103015,0.2723255273423469,1.6398283936637756,1.0319719467088908,0.19627938513510415,1.1729833226013278,0.522416986233487,0.04476254057185153,0.22305957215199393,4.861341304318312,1.2296975857840975,8.18738328971269,4.338924318084826,1.184935045212246,7.964323717560696,1.8386274229993023,0.47413040197733913,1.8661541830992314,1.0902566538187786,0.11952690671980665,0.8401256191922553,2.1472854497882707,0.2248361494928826,1.7560045442715109,11,8,10,6,6,7,0.5740456052415283,0.9773292481801723,1.8483179116577346,-0.470280498754883,0.9512627900403636,4.6135081859962215,5.748577412538163,0.3348671650639655,7.4819296378505635,3.2101767743633087,4.748849891402164
0.0,0.10629999999999999,-0.0695,1.0095999999999998,0.18963467509925497,0.045921128034925277,0.19145714925277665,0.15420400000000004,0.0352,0.15095999999999996,-0.32,-0.21,0.55,0.63,0.06,1.74,0.95,0.27,1.19,0.08,-0.08,0.98,0.13,0.020000000000000004,0.13000000000000006,0.25,0.052500000000000005,0.23999999999999988,26,88,0,71,7,100,46,40,45,21,22,20,0.2037552436138067,0.09301017570967268,0.7381604969402905,-0.23131269397086784,0.6905696864582858,1.3977884331180048,0.04726099999999999,0.006939,1.0559479999999999,1.037071910542382,1.2516,1.9959145723774518,0.5155880125023915,2.151480828638911,1.494439954289686,0.32463451907808816,1.3778341324148085,1.164776316230134,0.2517383194896682,1.1320178128091742,0.2381594064814388,0.05844777447959582,0.5099019513592787,5.944758235442974,1.3047696599165197,6.239276193083194,5.706598828961535,1.2463218854369238,5.7293742417239155,1.5244972581211382,0.4526562426755264,1.9052859508516944,0.882656809427661,0.17244954813943536,1.0136674581292109,1.4514351883297325,0.3141050576798023,1.9448616710686255,9,9,12,8,8,9,1.136254294230697,0.90865397365061,0.9535399985778926,0.5216320965684096,0.25894354635115624,0.8210523006703405,6.217025757206025,0.3712185696132279,6.527296652448043,3.1998364389391583,4.662983413518754
0.0,0.1193,-0.07229999999999999,1.002,0.18878164635366437,0.04886419957392119,0.1872858777377515,0.149714,0.037916,0.1458,-0.34,-0.21,0.55,0.63,0.06,1.74,0.97,0.27,1.19,0.12,-0.08,0.97,0.12,0.03,0.12000000000000005,0.2425,0.060000000000000005,0.22250000000000003,22,88,0,77,7,100,51,46,45,21,21,19,0.026087085557255505,0.03957509200928643,0.8289781554618315,-0.06726006044511523,0.28851830350220764,1.8025931239207003,0.049871,0.007615,1.03908,1.0310297647198083,1.2558,2.1023355062853004,0.5695288539197767,2.13106414669689,1.3658131101510094,0.30522738217764245,1.299287852025812,1.157666067746344,0.23956539451062778,1.0676042899846319,0.4479272987470603,0.14215539553903353,0.4741307836451884,5.05220924938143,1.2635379566899865,5.488897313592537,4.60428195063437,1.121382561150953,5.014766529947349,1.6613282923566755,0.45705579528105744,1.8623453384629207,0.8688839109800871,0.13688890207712012,0.8764450927971099,2.0263128674747697,0.26043205611048537,1.6863556522968406,10,8,11,6,7,7,0.7501610341193555,1.0017979557617875,0.8799039015834387,-0.5878162970424139,0.04586943442791602,-0.04135717938286598,6.285260032848245,0.4175268702781909,6.229583319758793,3.179300039212807,4.802928506901967
