speed,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_aad,y_aad,z_aad,x_min,y_min,z_min,x_max,y_max,z_max,x_maxmin_diff,y_maxmin_diff,z_maxmin_diff,x_median,y_median,z_median,x_mad,y_mad,z_mad,x_IQR,y_IQR,z_IQR,x_neg_count,y_neg_count,z_neg_count,x_pos_count,y_pos_count,z_pos_count,x_above_mean,y_above_mean,z_above_mean,x_peak_count,y_peak_count,z_peak_count,x_skewness,y_skewness,z_skewness,x_kurtosis,y_kurtosis,z_kurtosis,x_energy,y_energy,z_energy,avg_result_accl,sma,x_mean_fft,y_mean_fft,z_mean_fft,x_std_fft,y_std_fft,z_std_fft,x_aad_fft,y_aad_fft,z_aad_fft,x_min_fft,y_min_fft,z_min_fft,x_max_fft,y_max_fft,z_max_fft,x_maxmin_diff_fft,y_maxmin_diff_fft,z_maxmin_diff_fft,x_median_fft,y_median_fft,z_median_fft,x_mad_fft,y_mad_fft,z_mad_fft,x_IQR_fft,y_IQR_fft,z_IQR_fft,x_above_mean_fft,y_above_mean_fft,z_above_mean_fft,x_peak_count_fft,y_peak_count_fft,z_peak_count_fft,x_skewness_fft,y_skewness_fft,z_skewness_fft,x_kurtosis_fft,y_kurtosis_fft,z_kurtosis_fft,x_energy_fft,y_energy_fft,z_energy_fft,avg_result_accl_fft,sma_fft
0.0,0.1157,-0.10420000000000001,1.0087000000000002,0.14308916800373114,0.12531703794775872,0.14975082637501538,0.10398600000000002,0.10143199999999998,0.12595199999999998,-0.39,-0.34,0.69,0.42,0.2,1.43,0.81,0.54,0.74,0.12,-0.11499999999999999,1.04,0.075,0.085,0.10999999999999999,0.1325,0.18,0.22250000000000003,13,81,0,86,18,100,51,48,52,21,14,18,-0.9131812228673416,0.5229860447688471,0.11548147841828042,1.4804268649112462,-0.40491461694031194,-0.41818960560914586,0.033861,0.026562000000000006,1.0399010000000002,1.0384119831635623,1.3088,1.5956435926427672,1.162233168301634,1.54610756494356,1.1730171775924934,1.3127100338108,1.4047180582508778,0.9190296930957497,0.9786142195809069,1.099630465629933,0.10819374195859065,0.07615773105863902,0.27736663326517297,4.783201447141659,5.178991946918932,5.680659743147357,4.675007705183068,5.102834215860293,5.403293109882185,1.3446348156517212,0.6172688671848928,1.051382335803795,0.669233918992465,0.30959180614427295,0.6071976895135389,1.4134788795610058,0.727077294890611,1.5369657890068424,8,6,8,6,8,8,1.0866343525547364,1.7936738757772448,1.4710471189047039,0.41731669788461767,2.112518699894757,1.3715014128717735,3.9220477736689765,3.0739935703680055,4.363681425551821,2.9698825362939836,4.303984325887962
0.0,0.0925,-0.10060000000000001,1.0080999999999998,0.13595127803739104,0.121579768053735,0.14479430237409205,0.09880000000000001,0.09461199999999997,0.115776,-0.39,-0.34,0.69,0.38,0.2,1.43,0.77,0.54,0.74,0.1,-0.1,1.02,0.07,0.07,0.09999999999999998,0.12250000000000001,0.135,0.19500000000000017,18,82,0,81,18,100,56,51,52,21,13,17,-0.8802320896003374,0.5310230295014516,0.1592003538485669,1.411586274739844,-0.21472520021171615,-0.10710975212890705,0.027039000000000004,0.024901999999999997,1.0372309999999998,1.0339494490442316,1.2853999999999997,1.562442944391579,1.0811210784966738,1.4978980003931404,1.0330142557951836,1.3171016402731477,1.3554861307761452,0.8375683601477608,0.9986927805425222,1.0252006286733966,0.2421239672107002,0.16072738368291767,0.21550056399102746,4.077625657196899,4.5065200091543876,6.051594278410395,3.8355016899861987,4.34579262547147,5.836093714419367,1.220264650848049,0.4952453154226063,0.9900867722140494,0.5256357883549483,0.2361048395146122,0.6601890849257528,1.2010869364962626,0.6249820722794164,1.1857330176062228,10,6,10,5,8,8,1.0306897068385636,1.706880290266013,1.6909620479955838,0.2070465135193329,1.465919333580322,2.7997377337744593,3.508346407155104,2.903579517180027,4.081041070308253,2.8150987179696774,4.1414620232813935
0.0,0.0733,-0.08650000000000001,1.0133999999999999,0.1332070193345681,0.11707583012731534,0.13913461107862413,0.0971,0.09023999999999999,0.10766400000000001,-0.39,-0.34,0.69,0.38,0.2,1.43,0.77,0.54,0.74,0.07500000000000001,-0.09,1.02,0.07499999999999998,0.07,0.09999999999999998,0.13,0.14,0.19000000000000006,22,80,0,76,18,100,50,48,52,17,13,18,-0.6138467040835079,0.3654612092196292,0.1311653677570772,1.23368926579698,-0.15813498909766555,0.16635845180162612,0.023116999999999995,0.021189,1.046338,1.0354281770079303,1.2594,1.5874734598829685,0.9913749625861616,1.4491771464112149,0.9194919855650994,1.30313251983773,1.2756566667749425,0.7672708654414808,0.8876071521894392,1.0040451364622365,0.25753269176463567,0.10698980339281142,0.23045979908203074,3.2232079540725134,4.8066546581120155,5.179361390193407,2.9656752623078777,4.699664854719204,4.948901591111376,1.5038405829582642,0.44640332274351635,0.8199212899482191,0.7453714078960185,0.19804635257448333,0.4229359054008201,1.4002740604712651,0.47985385524868135,1.0033766475317498,12,5,9,7,8,5,0.357529425975607,2.120876024960643,1.4061294072598427,-1.0842878141119145,3.0459005970506796,1.0919448292529124,3.3655374973512515,2.680978680701345,3.727414333167908,2.7109829000132906,4.028025568880344
0.0,0.08990000000000002,-0.08710000000000001,1.0154,0.11575400641014548,0.08081206593077546,0.125923945300328,0.08609600000000002,0.060010000000000015,0.09467600000000001,-0.27,-0.34,0.69,0.38,0.14,1.43,0.65,0.48000000000000004,0.74,0.08,-0.08,1.02,0.065,0.04,0.08000000000000007,0.13,0.09,0.15250000000000008,16,89,0,82,8,100,48,55,53,17,18,18,-0.37254366804149575,-0.14910554613557145,0.10769555411537808,1.371598896854377,0.8864929544170228,0.781247612685561,0.021481000000000004,0.014117,1.046894,1.0328368116181712,1.2319999999999998,1.2678424652466336,0.8466505584185551,1.3559009620049116,0.7910102158929743,0.7248202487189438,1.0958485503058892,0.6011141364023616,0.5752281174686971,0.885372974686522,0.16884898988184233,0.10771551742359857,0.18505449543634625,3.1897175471101398,2.837779232013505,4.346900430867299,3.0208685572282974,2.7300637145899067,4.161845935430953,1.200526644205894,0.5517215168871469,0.8877486481694336,0.4689585006225865,0.26476426598054986,0.6121726272852263,0.9754190111602887,0.7261718626079734,1.2641754907603096,12,8,10,8,7,6,0.6762833825048776,1.3238745008782684,1.2397304621874814,-0.08695792041297157,0.7554196131319841,0.9003549950050007,2.233121678329711,1.2421815610234428,3.0393514639733636,2.3288306820233715,3.4703939856701007
0.0,0.11430000000000001,-0.07859999999999999,1.0094999999999998,0.09084332666740028,0.04973972255652418,0.10908139163028678,0.076414,0.03831600000000001,0.08714000000000002,-0.11,-0.23,0.74,0.36,0.02,1.2,0.47,0.25,0.45999999999999996,0.125,-0.07,1.02,0.07,0.03,0.08000000000000007,0.13,0.060000000000000005,0.15250000000000008,11,95,0,88,2,100,51,53,54,18,21,17,0.07775676196715861,-0.7356991459995879,-0.27502341618310416,-0.4072244339410638,0.4411900171428633,-0.4206252335179048,0.021317000000000003,0.008652000000000003,1.030989,1.024718888679404,1.211,1.0084828253075264,0.5412664104692244,1.025712996263217,0.7198207522795702,0.3863732142782871,1.0633782193954429,0.5030556440416185,0.32241525348450417,0.677007293188974,0.21075393454660413,0.040015674975048404,0.14570728805598215,3.7185972561045393,1.5173394286910344,5.259642026396441,3.507843321557935,1.477323753715986,5.1139347383404585,0.8353263999666194,0.3640368680403909,0.8695343020650701,0.38809140659437324,0.16623649076139524,0.454437602514647,0.823555084214154,0.5291406457906804,0.8730561730332571,9,8,10,8,9,8,2.0830510732850365,0.934216194057353,2.578781478684257,5.423910586902508,-0.10890164978056349,7.455740850241849,1.5351795243525772,0.4422535878139741,2.182860388187889,1.6987229687452325,2.575462232039968
0.0,0.12680000000000002,-0.056499999999999995,1.0121,0.08696987984354122,0.03940494892776795,0.12574016860176385,0.07306400000000002,0.0301,0.106616,-0.06,-0.17,0.74,0.36,0.03,1.25,0.42,0.2,0.51,0.13,-0.055,1.02,0.065,0.025,0.10999999999999988,0.14,0.0425,0.21999999999999986,6,89,0,93,5,100,51,50,52,20,24,16,0.15527799846222132,-0.4467808748647548,-0.21487944513167523,-0.49652041559135496,0.5273423697279482,-0.8781253646210168,0.023642000000000007,0.004745,1.040157,1.0266956611133575,1.2012000000000003,0.9791701466821539,0.42000922817637787,1.1907358462217712,0.6708805586161416,0.2543206156936764,1.2509464326897104,0.5772731558158792,0.19024007542020877,0.7914011322677582,0.09408118370413332,0.06624700782403732,0.07338060652311289,2.559236649574431,1.2463492967271241,6.2577493938062165,2.4651554658702977,1.1801022889030868,6.184368787283104,0.8707729728033144,0.41031119862322574,0.8318960634873405,0.5451965608813203,0.1559658130626071,0.35438085864729696,1.22940756086567,0.2824484069001792,0.661358684415192,12,11,6,9,8,7,0.44648686860503245,1.3319520153077478,2.6977469442827533,-0.7663238472904297,2.252301478923868,8.065479680281555,1.408854900082657,0.24108672732012726,2.9827188329365906,1.7383006235871272,2.589915221080303
0.0,0.13950000000000004,-0.0564,1.0075,0.0860159868861597,0.03772320240912746,0.12582825596820452,0.07055,0.029871999999999996,0.10460000000000001,-0.06,-0.15,0.74,0.36,0.03,1.25,0.42,0.18,0.51,0.14500000000000002,-0.06,1.02,0.06500000000000002,0.020000000000000004,0.09999999999999998,0.12000000000000001,0.0425,0.1825000000000001,5,89,0,95,7,100,55,49,52,20,23,18,-0.08229236744743008,0.13867895890602092,-0.21756207083382034,-0.3128749830774238,-0.13844302147133236,-0.7318534381242259,0.026859,0.0046040000000000005,1.0308890000000002,1.0236672986325532,1.2107999999999999,0.9205976704875575,0.4265156372006425,1.2646266964538884,0.7211316868157291,0.22093092556659155,1.1709038634981743,0.5627420362336063,0.19189974177630342,0.7980047332486029,0.055596609659448175,0.04804129928763346,0.17381648401851807,2.866594474313355,0.8336053744875931,5.801106383968175,2.8109978646539067,0.7855640751999596,5.627289899949657,0.7179789229385759,0.3765672367568912,0.970353114229779,0.39894800522870527,0.1929831064472054,0.5383989739308015,0.7920489604241607,0.3417208791396586,1.025514945399836,10,11,10,8,7,7,1.1228780988181732,0.09120794749671872,2.3916220864461715,0.5894791558584123,-1.0898420123601364,6.44230236988944,1.3675309806368168,0.23072606264838094,2.9702965389388254,1.772007844046427,2.6117400041420886
0.0,0.13390000000000002,-0.0656,1.0092,0.08526306351521742,0.04510698393818855,0.13061148494676875,0.069578,0.036136,0.11043200000000003,-0.11,-0.19,0.74,0.3,0.03,1.25,0.41,0.22,0.51,0.125,-0.06,1.02,0.05499999999999999,0.03,0.09999999999999998,0.1125,0.060000000000000005,0.19000000000000006,5,90,0,93,6,100,49,53,52,21,25,18,-0.18499131587971476,-0.16063410795371638,-0.05552459038600485,-0.18307574153917017,-0.02877741212677254,-0.8724965806963576,0.025199000000000003,0.006337999999999999,1.035544,1.0253905754674744,1.2171,0.9644585296109698,0.4766895183339587,1.3242544045712095,0.5755899194247175,0.3344888194853513,1.1865499428111714,0.4755848911528083,0.24339265932419488,0.8272055305674525,0.13819515571160731,0.08123120155216801,0.2431134499128215,2.258781696784065,1.6289624956896076,5.276865067272966,2.120586541072458,1.5477312941374395,5.033751617360144,0.8845903006477067,0.40984787558443464,1.0208086537096934,0.41645479385903417,0.2076181364030815,0.4747395877620515,0.8251820118963958,0.43474578077667925,0.7974853712618192,12,9,7,8,7,6,0.5531454538601045,1.6549512327177467,1.9631422215851286,-0.5628357920145626,3.2316632294923746,3.421414771322106,1.2614840106827065,0.3391156672501655,3.161550494811442,1.8829776536626741,2.765402452516138
0.0,0.12000000000000002,-0.06789999999999999,1.0097999999999998,0.08761278445523804,0.04475030726151498,0.12083029421465463,0.0698,0.03554199999999999,0.09980400000000002,-0.11,-0.19,0.75,0.3,0.03,1.25,0.41,0.22,0.5,0.11,-0.07,1.0150000000000001,0.055,0.03,0.09000000000000002,0.1225,0.060000000000000005,0.17500000000000004,9,90,0,89,6,100,41,49,51,22,26,19,-0.07663761222867414,-0.0648940412051767,0.1358299484687291,-0.2990128337317435,0.02808789310276394,-0.6661938549585136,0.022076000000000005,0.006613000000000001,1.034296,1.0243372489581934,1.2083,1.02863153011777,0.4681799944301038,1.2145340424728994,0.5487395115007618,0.3299591098266232,1.1002757048065321,0.4410154374948238,0.22874984198848256,0.7775069627253831,0.17602722646872998,0.10505032322482677,0.23125410074292047,2.2643767267117956,1.5307254832031794,4.766314893168717,2.0883495002430656,1.4256751599783526,4.535060792425797,0.9207296032746873,0.3826389783661253,0.9846099955561607,0.33873356573583047,0.1560765388448589,0.5256514566625432,0.6289687880651491,0.24378924028442522,0.8895469557240681,10,9,8,9,8,8,0.6080757972605393,1.7127831328919567,1.9225405571201397,-0.31303750828781096,2.7401144026684,3.275655599283552,1.3591978762345196,0.32806552134214956,2.6856995669130743,1.8272510704358185,2.7113455670207736
0.0,0.1208,-0.07540000000000001,1.0063000000000002,0.09494924960209006,0.0422710302689679,0.12376312051657394,0.07664800000000001,0.03395200000000001,0.10162600000000001,-0.11,-0.19,0.75,0.31,0.03,1.35,0.42,0.22,0.6000000000000001,0.12,-0.08,1.0,0.06999999999999999,0.03,0.08999999999999997,0.1325,0.052500000000000005,0.18000000000000005,12,95,0,85,3,100,47,44,49,23,26,18,-0.1929171196587175,0.05645681836606859,0.35310249969086527,-0.5078050596107921,0.06985751785485972,-0.3983153547777798,0.023607999999999997,0.007472000000000002,1.027957,1.0220069041064312,1.2151000000000003,1.0548065950824048,0.4332368198434974,1.3027561214243926,0.7187245184355657,0.33512958578269847,1.0934512487706476,0.5526600345607516,0.22893045762214562,0.8597855181816908,0.07118645209238388,0.05893889801501951,0.31351709423504376,2.787723085243583,1.5112091958729978,4.0302075173257865,2.716536633151199,1.4522702978579782,3.7166904230907427,0.9273606538474549,0.3550473437694812,0.8441681029196253,0.40096563877228686,0.13505208692276627,0.45880655289711064,0.6461635767146042,0.24346523664443992,0.7948027237603145,11,9,8,6,8,10,1.0097057005121768,1.8778237911511184,1.3633955094589272,0.29335269121709295,3.335607013384049,0.6697343661085124,1.6291818864297716,0.30000598133499007,2.8928091453468157,1.8721740683785848,2.7907995363502947
